username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
velianaylor,833,595,152321,2021-01-17 16:57:33,3,"""We put everything on the table...price as well as everything else..."" says Minister Anand on whether Canada paid top dollar for the country's batch of vaccines. #cdnpoli #ctvqp 

More: https://t.co/e8FvybyuIT https://t.co/7E1ospWhT2",[]
MarJeanSolo,602,247,23440,2021-01-17 16:57:33,17,Vaccines are insanely promoted to all parents because once you get used to taking your child to a doctor for ‘wellness’ poisonings you begin a never ending pattern of repeated visits to a ‘health’ authority. You hand over your child’s health to an industry. But you don’t have to.,[]
KBhairava1,331,80,754,2021-01-17 16:57:32,4,"Pakistan okays India-manufactured AstraZeneca's Coronavirus vaccine for 'emergency use'

I agree with the business aspect of exporting vaccines to Pakistan but we should overcharge them or not export at all if that's an option. Humanity can take a hike.

https://t.co/IJk6G2zxFL",[]
ChanaMessinger,1139,1386,11531,2021-01-17 16:57:30,0,"You can do math on vaccines!

https://t.co/vZ9zfOkT38",[]
allanschlegel1,498,289,12312,2021-01-17 16:57:29,9338,what kind of shithole president lies about having a stockpile of vaccines,[]
morganjblade003,109,8,708,2021-01-17 16:57:29,62,"Like states across the country, Virginia is seeing an alarming rise in #COVID19 cases and hospitalizations. 

The vaccines give us a lot of hope, but until they are widely available, we ALL must continue to treat this virus like the dangerous threat that it is.","[{'text': 'COVID19', 'indices': [87, 95]}]"
AlexQndreDumas,66,84,10883,2021-01-17 16:57:27,4347,"BIG news: Citing post-vaccination deaths, Norway now says “very frail” people should NOT receive the #Covid vaccine. 

Norway reports 23 post-vaccine deaths (out of only 25,000 shots). After examining 13, it says “side effects from the mRNA vaccines... may have led to deaths.” https://t.co/s1x668wSBI","[{'text': 'Covid', 'indices': [119, 125]}]"
GianniRivera69,982,209,21659,2021-01-17 16:57:26,0,@BallouxFrancois @PalYurich76 Thank for the answer professor. You stated earlier that you had more confidence in the mRNA vaccines than this one. Can you explain why?,[]
HARYSS10,125,6,67,2021-01-17 16:57:26,1121,"#COVID19 vaccines are reaching high income countries quickly, while the world’s poorest have none at all.

Science is succeeding — but solidarity is failing.

Global solidarity will save lives, protect people &amp; help defeat this vicious, mutating virus.","[{'text': 'COVID19', 'indices': [21, 29]}]"
graham_baker66,47,40,735,2021-01-17 16:57:26,0,@DHSCgovuk @PHE_uk @NHSEngland @scotgovhealth @PublicHealthW @healthdpt @publichealthni @nadhimzahawi And yet you are instructing GP's to BIN doses which have not been used? You REALLY couldn't make it up. Incompetence at its very worst. Shame on whomever made that decision. https://t.co/qk2TF3ekIl,[]
srudolph,136,82,403,2021-01-17 16:57:24,632,"My one-pager on the mRNA vaccines
https://t.co/Vbwg1hMDC1
@CellCellPress https://t.co/gw6Exwfzui",[]
AinzOoalGown423,5,0,29,2021-01-17 16:57:22,768,"India is the vaccine hub of the world. We have successfully developed new vaccines for Rotavirus, Malaria,Jap Encephalitis,Typhoid,Malaria &amp; now COVID -19. Congrats to our amazing Pharma Cos. They have risen to the occasion to produce Bn+ doses for India &amp; the World. Phenomenal!",[]
ellis_texas,1056,2240,343673,2021-01-17 16:57:22,135,"6/ Logistics, logistics, logistics

Mass vaccination campaigns invested in transport, storage etc to get things done without hiccups &amp; lapses 

We need federal funding &amp; partnerships with relevant companies to make the distribution, tracking, storage etc of vaccines seamless",[]
ELTV_GRID,268,53,2494,2021-01-17 16:57:22,18,mRNA vaccines put foreign proteins into your cells. Your immune system is going to attack you because it's in your cells,[]
CatrionaMDW,58,296,69258,2021-01-17 16:57:21,8,"Puff pieces are not a good thing, but maybe there'd be some actual utility in the media giving Jim Justice more recognition? Leading the nation in vaccines is something people should know about, and hey: R gov, red state. So free ""fairness"" points there too.",[]
chvz2032,1061,523,33760,2021-01-17 16:57:21,520,"@NikkiHaley @standamericanow I’d lay low if I were you, Nikki

Not only did you endorse the Seditionist-in-Chief

But you wasted $15 billion of our money on Trump’s racist, fever dream vanity project-AFTER he promised that Mexico would pay for it

And it cost American lives to boot
https://t.co/e35imiuuIm",[]
Grantwashere,577,148,7001,2021-01-17 16:57:20,55,"...reason that’s been given for really extreme responses, closing borders to almost halt international travel. To the ‘vaccines’, they are unusually narrow in the way they educate your immune system, because instead of exposing your body to the whole range of pieces of broken...",[]
AndreiCharnou,127,134,1722,2021-01-17 16:57:20,0,"Wow, I think I learned more about vaccination progress from questions asked than from answers https://t.co/KPaMzyDkgR",[]
music4everrrrrr,40,54,41944,2021-01-17 16:57:18,0,Fauci: Approval of AstraZeneca and Johnson  https://t.co/0It520eH36,[]
JMathewson15,180,157,7695,2021-01-17 16:57:17,35212,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
Grantwashere,577,148,7001,2021-01-17 16:57:17,56,"...or inactivated virus, a time-honoured method of preparing vaccines, all of these instead present only the spike protein. This still comprises 10 or so distinctly immunologically different pieces, so even if mutations did change a couple of these, the majority of the pieces...",[]
hedden_erika,274,72,1105,2021-01-17 16:57:17,71,"Agree with @ScottGottliebMD that we need to be looking around the corner to how the variants may change our trajectory. Now is the time to act with vaccines, masks, distancing, surveillance. https://t.co/JUNFYJzN9Q",[]
AlanStirling7,139,23,142,2021-01-17 16:57:17,118,"So @JeaneF1MSP Is it true that 200,000 vaccines allocated to Scotland are sitting in an English town not taken up by @scotgov?  If so why not? @ChrisMusson please ask the question at the Daily briefing",[]
EEamonbrown,95,71,3230,2021-01-17 16:57:16,0,@jsteenhuisen Not with RNA unproven untested Vaccines.,[]
LaReyneDEpee,323,499,166498,2021-01-17 16:57:15,110,"‘Nonsensical and bordering on the criminal’.

Doctors instructed to throw away left over vaccine rather than give a second dose.

Really, this is disgusting.  https://t.co/dg1ujdPpuU",[]
RadicalGoats,826,1830,177526,2021-01-17 16:57:15,3428,"We're deploying vaccines like we do annual flu shots rather than the mass vaccinations done in Africa &amp; Asia where millions are vaccinated in weeks

Years ago, Joe Rhatigan &amp; I studied these campaigns. They offer several lessons that can inform what we need in the US now

THREAD",[]
scmackay,705,706,16139,2021-01-17 16:57:15,188,"Vaccines won't change the overall pandemic curve for months, but scaling up vaccinations will greatly reduce deaths. No time to waste.",[]
DavidlBennettII,5002,1961,159208,2021-01-17 16:57:14,339,"@mollonlaw @snowflakeJul Don’t forget Jared told us (regarding the PPE and ventilators) that it was “their” national stockpile, not the states’ so that same thinking probably applied to the vaccines. It was “their” stockpile.",[]
KayKEELY,177,154,6935,2021-01-17 16:57:14,0,@CCnidarian @micheladanyc @POLITICOPro We paid up from for 100M vaccines that did not yet exist. Pfizer received $1.95B and contracts for 500M more doses later on. The deal was made in July 2020. It is a lie to say the government did not financially support Pfizer's vaccine. It did with contracts.,[]
beatlebabe49,4514,3949,259734,2021-01-17 16:57:13,2,"@MontyBoa99 @Crystal85087337 @GregAbbott_TX He's on the ""keep the vaccines from Texans arms"" board to.:&gt;[",[]
SanjayKhemani69,381,47,2741,2021-01-17 16:57:13,1411,"Vaccines Recipients: 40   million 
Rumors Spreaders:   400 million

Why? Because rumors don’t go through phase 1/2/3 trials!",[]
krazyheartss,6713,6127,50846,2021-01-17 16:57:13,0,@FaceTheNation @ScottGottliebMD @JoeBiden Shame on any Hospital for throwing away unused vaccines.,[]
hiimaanshii,416,194,1175,2021-01-17 16:57:12,4889,"World’s #LargestVaccineDrive  ever in Bharath. Congratulations to our Scientists, healthcare workers and administration. Vaccines will definitely help mitigate Virus risk substantially but still very important to maintain protocols of non-spread. Blessings. -Sg","[{'text': 'LargestVaccineDrive', 'indices': [24, 44]}]"
samirja87488771,229,37,5076,2021-01-17 16:57:11,0,@IamNaveenKapoor Vaccines are for human beings and not for TERRORISTS,[]
darrenperris,2159,859,22320,2021-01-17 16:57:11,1629,"Does the government know something the WHO, FDA &amp; Pfizer don't - or are they seriously willing to consider gambling with the nation's health by playing fast and loose with Covid vaccines? 

https://t.co/S5FvivAr24",[]
RanaBardhan3,981,1220,114519,2021-01-17 16:57:10,114,"Has Pakistan asked Covid vaccines from India ???
Answer - NO https://t.co/TDx9tmDNge",[]
BrittHealthTips,770,134,801,2021-01-17 16:57:10,18,PODCAST: Today's extended interview with Virologist Dr. John Dye’s Q-and-A on COVID-19 Vaccines and Immunity https://t.co/n3lwYhdqkF,[]
d_goodspeed,3759,1313,27489,2021-01-17 16:57:10,35212,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
Grantwashere,577,148,7001,2021-01-17 16:57:09,53,"This encodes only a part of the spike protein and, if mutations were to evolve away from any of the ‘vaccines’, it would therefore be reasonable to expect it to be this one. But even in the worst case, the other vaccines (&amp; there may yet be more) could be used to protect the...",[]
Boxmommie,3197,1828,12923,2021-01-17 16:57:09,0,"@LALewman @Jmalco I have a theory. ""STOP THE STEAL"" is a projection b/c The art of the deal is sleight of hand. Trump has stolen our stockpile of vaccine &amp; our top secret information (ultimate treason!) He incited insurrection to cover it up. Where are the vaccines? Where are our secrets?",[]
daddylonglegsik,293,205,4382,2021-01-17 16:57:09,0,@mysticmeance Again vaccines not vaccinates 😭,[]
ai1qaz2wsx3edc,985,510,36996,2021-01-17 16:57:08,427,"CNN's @camanpour:

Israel is required under international law to provide vaccines for Palestinians.

Fact Check:

The Oslo Accords say the exact opposite &amp; Palestinians have denied Israel's vaccine offers.

It's a shame CNN allows its correspondent to repeatedly spew Jew Hatred!",[]
albie_real,64,1,7933,2021-01-17 16:57:08,0,"Trump's final full week in office ends with the nation in disarray 
https://t.co/kJuh5VH4W3",[]
IainBro16822639,1036,403,2419,2021-01-17 16:57:07,1629,"Does the government know something the WHO, FDA &amp; Pfizer don't - or are they seriously willing to consider gambling with the nation's health by playing fast and loose with Covid vaccines? 

https://t.co/S5FvivAr24",[]
ArezouSaaberi,18,98,829,2021-01-17 16:57:07,3,"In Islamic Republic where clerics become medical experts, prescribing“violet oil”or “camel urine” &amp; Khamenei bans #coronavirus vaccines, Dr. Bahreini-Tousi issues his fatwa saying,“In this situation, unnecessary traveling is forbidden” 
#IranTruth #COVID19 https://t.co/W9gRwWCiM5",[]
chamiii___,827,679,15989,2021-01-17 16:57:07,92,If u drank water from these pls don’t worry about what’s in these vaccines 😳 https://t.co/8EaaDgQmku,[]
kennywhitton,50,50,91,2021-01-17 16:57:06,0,"@rammsteinally @mstewart_23 We appear to have the stock, just no organisation! Apart from NHS Louisa Jordan, why are none of the rest of the mass vac centres open? This should have been ready to go. Vaccines have started over a month ago!",[]
tabbyday,1791,1793,28133,2021-01-17 16:57:06,10,55 People Died in US After Receiving COVID-19 Vaccines: Reporting System https://t.co/msc4IXG4nD via @epochtimes,[]
holisticaltntvs,2225,1633,88845,2021-01-17 16:57:04,7,"WHAT DO:
MOB RULE
COVID FEAR
HERD IMMUNITY
COVID VACCINES
Have in common?

Answer:
Illogical fears, reactions
&amp; conclusions based on
faulty assumptions.

If we listen to fear, spread
by fools &amp; news, we're owned
by BIG MEDICINE who must
enslave us for their $$.

#rogerbezanis https://t.co/uKQRMvt4vN",[]
kko_box,1253,533,5706,2021-01-17 16:57:03,17,"#ChinaVirus #CCPVirus #Vaccine #Vaccines #COVID19

                                          THE  CHINA  VIRUS https://t.co/XUMHOAFCHF","[{'text': 'ChinaVirus', 'indices': [17, 28]}, {'text': 'CCPVirus', 'indices': [29, 38]}, {'text': 'Vaccine', 'indices': [39, 47]}, {'text': 'Vaccines', 'indices': [48, 57]}, {'text': 'COVID19', 'indices': [58, 66]}]"
jazzeecat,388,190,12130,2021-01-17 16:57:03,1629,"Does the government know something the WHO, FDA &amp; Pfizer don't - or are they seriously willing to consider gambling with the nation's health by playing fast and loose with Covid vaccines? 

https://t.co/S5FvivAr24",[]
ChristianPost,9075,169792,72889,2021-01-17 16:57:03,3,"Mr. T says there are vaccines for COVID-19 and antidote to hatred, urges fans to seek after God https://t.co/tEHuZrC8JT",[]
thefakedancohen,758,62,45,2021-01-17 16:57:02,0,"@MarkG_Medina @jeskeets We don’t need promotions, we need available vaccines!",[]
CharlesMulindw5,0,0,82,2021-01-17 16:57:01,0,@DullaPower @NewTimesRwanda @StateHouseKenya Why spend all that money when there're  altenative vaccines with same efficacy  as Phyzer . Sputnik  can be stored at a temperature of -2 to - 8 degrees Celsius?,[]
