username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
SuhailAsad3,308,144,345,2021-01-16 14:53:33,753,"""A total 23 people died within days of receiving their first dose, the Norwegian Medicines Agency announced in a statement"".
Yet, here in India, we roll out Vaccines w/o proper trials or transparency, even though Covid cases &amp; deaths have declined sharply
https://t.co/pTb5Ecj3wQ",[]
Mahendr78350995,805,329,4108,2021-01-16 14:53:32,753,"""A total 23 people died within days of receiving their first dose, the Norwegian Medicines Agency announced in a statement"".
Yet, here in India, we roll out Vaccines w/o proper trials or transparency, even though Covid cases &amp; deaths have declined sharply
https://t.co/pTb5Ecj3wQ",[]
onelove6113,1678,1422,74936,2021-01-16 14:53:32,0,@PalmerReport @bluskies100 He has to answer about those vaccines??,[]
Hallalababybos1,20,0,5,2021-01-16 14:53:32,0,"@NorbertElekes Nepal Approves one of it's state's Covishield Corona vaccine, among different states of vaccines accross the Nepal (world).",[]
loveSushantR1,408,456,10922,2021-01-16 14:53:31,43,"I appeal to everyone, not to believe in rumours or misinformation campaigns being spread by vested interests.

The vaccines have been approved for emergency use only after their safety &amp; immunogenicity has been verified.

@PMOIndia @MoHFW_INDIA https://t.co/W9XxiZqSCM",[]
AChandramania,38,11,301,2021-01-16 14:53:31,69,"Do the Covid-19 vaccines prevent you from spreading the virus, or do they just protect you from getting sick? Scientists don’t know yet—and the uncertainty has big implications during the rollout of the vaccines https://t.co/k95ogjLlbY",[]
LisaVCAPatriot,4179,4366,187100,2021-01-16 14:53:31,1622,".@StateDept medical team successfully administered more than 1,700 vaccines to essential domestic personnel in the first week. #TakingCareOfOurPeople https://t.co/EbFnW1rQpU",[]
LaidlawKenny,757,369,6760,2021-01-16 14:53:31,0,@pam04539570 @blondiesa Do you think the number of vaccines were based on 5 or 6 doses per vial? The 5% wastage seems a bit high as the FM as confirmed it is currently around 1%.,[]
astraea_mk,504,142,12955,2021-01-16 14:53:30,8401,"Governors were told repeatedly by @HHSgov there was a strategic reserve of vaccines, and this week, the American people were told it’d be released to increase supply of vaccine.
 
It appears now that no reserve exists. The Trump admin. must answer immediately for this deception. https://t.co/JJky0NcbPi",[]
poba66,540,439,41647,2021-01-16 14:53:30,4,@10DowningStreet Why do you NEVER address and encourage that healthy living? We will not be turned into big pharma junkies for their cash gain as if that is the only and main intervention. Vaccines help in a limited way but we must focus on building our natural health first . That is protection,[]
micheal_olainn,962,1383,123303,2021-01-16 14:53:29,9,One of the revelations of #Covid19 is how many people who call themselves economists fail to understand the ramifications of compound interest.  And as amazingly in the context of vaccines can't distinguish between supply &amp; demand.,"[{'text': 'Covid19', 'indices': [43, 51]}]"
Rebuild4America,5827,5385,10946,2021-01-16 14:53:29,0,@OregonGovBrown Where did the vaccines go?,[]
bcbhere,2226,618,23929,2021-01-16 14:53:28,40,WHY IS NO ONE ASKING @jaredkushner WHO THE HELL HE SOLD ALL ARE VACCINE’S  TO? THIS NEEDS TO BE INVESTIGATED NOW! KIND OF FUNNY HE WAS GONE FOR WEEKS AND NO ONE KNEW WHERE HE WAS! @jaredkushner SOLD THE AMERICAN PEOPLE OUT! WHERE ARE OUR VACCINES?? @JoeBiden @SpeakerPelosi @FBI 1,[]
randhir453,1063,797,138909,2021-01-16 14:53:28,3,"January 16th should be celebrated by India as the ""V.V.V. (Triple V) Day""
V  for  Vaccination-India’s own Vaccines launched today
V  for  Victory-India’s Victory over the (Corona) Virus.
V  for  Vision-India should have for future, from the lessons learnt during the pandemic https://t.co/omEa2KzD4Q",[]
gtlem,2331,8213,40490,2021-01-16 14:53:27,70,"BREAKING - Since December 2020 - USA has procured

LESS than 40 Million #Covid19 Vaccines 

For a population of over

328 MILLION 

State Governors FURIOUS

Didn't @kinsellawarren tell @brianlilley &amp; @charlesadler  Trump did a better job on Vaccines than Justin Trudeau? #cdnpoli https://t.co/IZeBtbPszT","[{'text': 'Covid19', 'indices': [83, 91]}]"
maclaughland,888,373,18239,2021-01-16 14:53:27,1397,Fuck’s sake I’ve just realised they’re gonna count the second doses as vaccines delivered,[]
Tatiner,1542,686,47480,2021-01-16 14:53:27,33830,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
twainsname,382,114,2518,2021-01-16 14:53:26,0,"@SunshineTheGrey @NPRHealth @KVPR Your opinion is based on emotion and you clearly haven’t even looked at the information on mRNA vaccines, which have been in development for 17+ years. Maybe you should calm down and, I don’t know, read a peer reviewed study?",[]
manishupreti9,102,1096,270902,2021-01-16 14:53:26,3,"January 16th should be celebrated by India as the ""V.V.V. (Triple V) Day""
V  for  Vaccination-India’s own Vaccines launched today
V  for  Victory-India’s Victory over the (Corona) Virus.
V  for  Vision-India should have for future, from the lessons learnt during the pandemic https://t.co/omEa2KzD4Q",[]
InnovativeHindu,898,3577,1170391,2021-01-16 14:53:25,1126,"In WB, worst kind of vaccine politics is unfolding. First, Siddiqulla Chowdhury, a sitting minister in Mamata Banerjee’s cabinet, holds up trucks carrying vaccines. Now a TMC MP, campaigning in Muslim majority Deganga, likens BJP to Corona.

But Pishi is silent. Why? Appeasement?",[]
CBenians,934,585,91004,2021-01-16 14:53:25,1397,Fuck’s sake I’ve just realised they’re gonna count the second doses as vaccines delivered,[]
LLiamtoh,17,0,36,2021-01-16 14:53:24,0,"@KrisGirard14 @andria_nase @CPHO_Canada @environmentca The covid19 vaccines are being administered under emergency use authorization only. They have not completed the trials, therefore its still an experimental treatment. Not to. Mention the terrible trial protocols by moderna and pfizer to begin with.",[]
helen23679695,110,65,23781,2021-01-16 14:53:24,1331,"HHS Secretary Azar has resigned, and admitted that the US doesn't have reserve a vaccine stockpile after all. Up until that point, the Trump administration had assured states that there was a reserve stockpile of second doses of the vaccines. https://t.co/bdxBZCEN22",[]
KeithMillsD7,3573,5385,93518,2021-01-16 14:53:24,0,"@IanB10101 @jdscrubs27 No true. The vaccines claim a 95% efficacy in laboratory conditions, so it will almost certainly be lower in the field. So the vaccine won't work for at least 5% for those that take it. These people cannot be put at risk.",[]
Gail53163806,706,280,14871,2021-01-16 14:53:23,2331,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
JackieYunTweets,7137,8818,67545,2021-01-16 14:53:22,0,MT @TIME’s #COVID19 #Vaccine Tracker: Maps showing the coronavirus vaccination rollout https://t.co/KWsZxexhoi,"[{'text': 'COVID19', 'indices': [11, 19]}, {'text': 'Vaccine', 'indices': [20, 28]}]"
markpoloncarz,738,41796,50734,2021-01-16 14:53:21,2,Please watch and share this @WSJ video regarding Fake COVID-19 Vaccines/Counterfeit Shots being sold online. If you see a COVID-19 vaccine being sold on the internet it is fake. https://t.co/GMRCo5b9P3,[]
17Shaikhfarha,2134,5070,51164,2021-01-16 14:53:21,753,"""A total 23 people died within days of receiving their first dose, the Norwegian Medicines Agency announced in a statement"".
Yet, here in India, we roll out Vaccines w/o proper trials or transparency, even though Covid cases &amp; deaths have declined sharply
https://t.co/pTb5Ecj3wQ",[]
detoff,1922,2296,25804,2021-01-16 14:53:20,0,"""#Nigeria hasn’t bought any #Covid19 #vaccines yet as #Africa’s most populous nation is still assessing the #cost and #logisticsinlagos for a nationwide roll-out"" | @BBGAfrica @business 
https://t.co/ESzcgVsNbc

~ the real issue at hand; #Nigerian #VaccinationDrive is imperative.","[{'text': 'Nigeria', 'indices': [1, 9]}, {'text': 'Covid19', 'indices': [28, 36]}, {'text': 'vaccines', 'indices': [37, 46]}, {'text': 'Africa', 'indices': [54, 61]}, {'text': 'cost', 'indices': [108, 113]}, {'text': 'logisticsinlagos', 'indices': [118, 135]}, {'text': 'Nigerian', 'indices': [238, 247]}, {'text': 'VaccinationDrive', 'indices': [248, 265]}]"
nomasksjenny,29,7,87,2021-01-16 14:53:20,2,"Sir Patrick Vallance calls it a ""miracle"" that so many vaccines have been developed so quickly.

I call it suspicious. 
I don't believe in miracles.",[]
WoLf_PaK_MeMbA,1953,749,168843,2021-01-16 14:53:20,4,"Check out my interview with @Dr_TJRicks we chop it up about Covid and how it impacts the body, mask, social distancing, vaccines and much more. https://t.co/TCl97iWUpe",[]
divybharat1,515,55,605,2021-01-16 14:53:20,968,"World’s #LargestVaccineDrive  ever in Bharath. Congratulations to our Scientists, healthcare workers and administration. Vaccines will definitely help mitigate Virus risk substantially but still very important to maintain protocols of non-spread. Blessings. -Sg","[{'text': 'LargestVaccineDrive', 'indices': [24, 44]}]"
ShereenBhan,213,181355,25053,2021-01-16 14:53:20,1,"India to kickoff mega vaccine diplomacy drive soon. MEA and Ministry of Health chalking out plan for export of vaccines to neighbourhood, Latin American and African nations  https://t.co/PIQV5xxWzK @CNBCTV18News @CNBCTV18Live @ShereenBhan",[]
gilbeaq,4854,12953,24261,2021-01-16 14:53:20,0,Is there a black market in vaccines yet?,[]
timodonnell14,8985,8195,380165,2021-01-16 14:53:19,3203,"The U.S. has led the world in the fight against COVID-19. $20.5 billion allocated to fund vaccines, therapeutics and diagnostics, preparedness efforts, and foreign assistance. Not to mention U.S. private company donations, NGOs, faith orgs. It's an #AllOfAmerica effort. https://t.co/2alv4tPM4K",[]
CardRedeemer,4412,2326,62910,2021-01-16 14:53:19,299,"@OregonGovBrown Did Jared take the vaccines just like he emptied the National Stockpile before? Remember this ⬇️
https://t.co/ypsGae6ljQ",[]
JackieWharton,206,11,67,2021-01-16 14:53:19,4347,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
OleSkoolRaiders,4026,2256,24374,2021-01-16 14:53:18,2331,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
Plotkarazzo,2870,716,17226,2021-01-16 14:53:17,33830,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
CBSNewsRadio,1003,39195,109091,2021-01-16 14:53:16,0,"With coronavirus cases surging, local leaders say they're not receiving vaccines quickly enough from the federal government. Listen: https://t.co/Dw0cHZqOf8",[]
h7tB2vU4po26WE7,20,24,12161,2021-01-16 14:53:16,13,"The first batch of 1 million doses of #COVID19 vaccine developed by Chinese drugmaker Sinopharm arrived in #Serbia on Saturday. 

Serbian President Aleksandar Vucic and local officials received the vaccines at the airport in Belgrade. https://t.co/ykGrFHWkUV","[{'text': 'COVID19', 'indices': [56, 64]}, {'text': 'Serbia', 'indices': [125, 132]}]"
RayvzBlanca1,1747,384,229371,2021-01-16 14:53:15,3,"“...vaccination mean one less person is in danger; it also means one person less likely to transmit the coronavirus to someone else...”

Vaccines in a race with much more contagious variants.  https://t.co/k8nsfVEjsA",[]
KaamranHashmi,327,206,3215,2021-01-16 14:53:14,0,"#India begins vaccinating its people against #COVID19 , NYT reports.

#Pakistan has not ordered the vaccines yet.

The difference is the #GHQ nursery, #India does not have one. 

Solution: #GHQ #Pakistan needs to help #GHQ #India to establish a good nursery","[{'text': 'India', 'indices': [0, 6]}, {'text': 'COVID19', 'indices': [45, 53]}, {'text': 'Pakistan', 'indices': [70, 79]}, {'text': 'GHQ', 'indices': [137, 141]}, {'text': 'India', 'indices': [151, 157]}, {'text': 'GHQ', 'indices': [189, 193]}, {'text': 'Pakistan', 'indices': [194, 203]}, {'text': 'GHQ', 'indices': [218, 222]}, {'text': 'India', 'indices': [223, 229]}]"
LiquidFlorian,1924,583,49372,2021-01-16 14:53:13,14,"Florida has vaccinated more of their overall population, MUCH more of their elderly population, and used so many more of their vaccines that they have gotten more than any other state.

But if your metric is ""do you have to wait in line"" then yes, Florida is doing worse. https://t.co/xDb7YB4jEj",[]
RellyAB,1227,5992,94996,2021-01-16 14:53:13,1091,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
